Record_ID,Year,District,Crop,Season,Soil_Type,Irrigation_Type,Land_Area_Acres,Rainfall_mm,Temperature_C,Humidity_pct,Soil_pH,Seed_Cost_INR,Fertilizer_Cost_INR,Pesticide_Cost_INR,Labour_Cost_INR,Irrigation_Cost_INR,Other_Cost_INR,Expected_Yield_kg,Market_Price_INR_per_kg,Total_Cost_INR,Expected_Revenue_INR,Profit_INR
131,2024,Aurangabad,Soybean,Kharif,Loamy,Borewell,2.13,607.1,21.9,68.9,7.45,7851.15,9325.56,4870.47,11253.84,4483.82,4030.49,2180.19,43.34,41815.33,94487.61,52672.28
132,2021,Nashik,Wheat,Rabi,Red,Borewell,4.24,638.9,24.4,64.5,6.54,11673.77,25498.07,9072.7,30344.12,12812.34,7653.15,10784.02,24.89,97054.15,268464.87,171410.72
133,2024,Kolhapur,Soybean,Kharif,Alluvial,Borewell,0.88,1563.2,22.4,68.5,7.1,3169.48,3954.88,1927.95,4277.06,1854.61,1396.46,1028.35,34.0,16580.44,34966.85,18386.41
134,2024,Sangli,Onion,Rabi,Alluvial,Canal,10.44,381.0,28.7,57.2,6.65,64675.89,87256.8,40733.37,113168.73,56355.54,33862.23,72967.5,27.22,396052.56,1985879.4,1589826.85
135,2021,Kolhapur,Sugarcane,Annual,Alluvial,Drip,0.71,1547.8,23.9,67.9,6.47,4612.27,6158.8,2494.68,7886.2,4911.12,2360.56,30012.5,3.44,28423.63,103124.67,74701.03
136,2021,Satara,Rice,Kharif,Black,Drip,3.95,1034.5,27.4,61.1,6.6,13816.94,24961.26,12285.29,34810.48,17016.77,9615.76,12684.28,35.26,112506.5,447250.94,334744.44
137,2024,Satara,Soybean,Kharif,Loamy,Canal,6.45,730.9,22.6,75.3,6.49,22428.82,32636.2,12236.07,37296.27,15312.17,10890.05,7303.49,53.22,130799.58,388660.16,257860.58
138,2025,Nashik,Cotton,Kharif,Red,Canal,6.39,662.9,22.3,81.5,6.59,35212.08,45584.39,32255.19,69399.55,34614.9,19846.5,4258.2,64.12,236912.61,273026.86,36114.25
139,2020,Solapur,Soybean,Kharif,Alluvial,Rainfed,5.93,535.8,22.9,66.1,5.96,16654.28,21988.63,10540.43,28958.26,10047.92,9652.32,5823.59,59.21,97841.84,344838.6,246996.76
140,2019,Kolhapur,Maize,Kharif,Black,Canal,3.88,1432.4,26.3,63.9,6.25,8867.24,20861.22,7384.57,26820.78,10039.04,6222.19,12004.06,16.35,80195.04,196211.93,116016.89
141,2019,Aurangabad,Maize,Kharif,Black,Canal,5.35,771.4,25.6,68.9,7.62,12422.16,27021.26,9665.07,30281.12,14291.48,8489.42,19092.26,14.51,102170.51,276946.38,174775.87
142,2022,Aurangabad,Sugarcane,Annual,Alluvial,Drip,4.74,656.8,24.0,60.8,6.75,32054.52,46269.02,17824.34,58927.21,38916.5,18681.14,182674.05,3.21,212672.73,585989.4,373316.67
143,2025,Kolhapur,Wheat,Rabi,Loamy,Rainfed,7.82,1472.7,26.5,65.4,7.08,24667.75,45508.22,20720.67,78384.74,22909.31,15074.35,18059.48,32.97,207265.04,595364.36,388099.32
144,2022,Sangli,Rice,Kharif,Black,Rainfed,8.89,726.6,27.9,56.2,7.77,31939.84,66940.61,26736.69,84106.24,37575.58,22711.01,22038.17,33.08,270009.96,729087.42,459077.46
145,2025,Ahmednagar,Maize,Kharif,Alluvial,Rainfed,11.04,409.9,23.6,45.5,7.4,35223.86,65261.56,29797.95,82420.4,32912.32,21996.41,31107.53,22.33,267612.5,694552.85,426940.35
146,2023,Nashik,Soybean,Kharif,Loamy,Drip,0.79,834.1,26.8,56.9,6.57,2483.95,3582.58,1789.56,3612.63,1509.63,1395.35,911.13,48.87,14373.7,44524.42,30150.72
147,2022,Aurangabad,Tomato,Rabi,Alluvial,Borewell,8.42,674.9,23.7,62.0,6.41,41123.75,59990.11,33408.3,77687.62,43640.91,24661.69,85126.46,26.77,280512.38,2279172.6,1998660.23
148,2023,Pune,Cotton,Kharif,Black,Drip,10.72,849.0,25.7,61.0,6.97,49536.52,64917.51,44779.89,129625.65,62611.94,34567.75,7870.42,78.61,386039.26,618654.92,232615.67
149,2024,Kolhapur,Soybean,Kharif,Black,Drip,5.57,1333.0,23.3,50.6,6.18,19671.32,26216.83,9906.25,28936.58,10571.19,10066.79,6693.67,62.96,105368.95,421407.9,316038.95
150,2023,Ahmednagar,Soybean,Kharif,Black,Drip,5.12,731.1,28.9,50.9,7.0,16808.94,25775.73,9035.79,26506.23,10655.0,9849.59,6421.42,47.75,98631.28,306626.7,207995.41
151,2022,Sangli,Wheat,Rabi,Loamy,Canal,2.0,580.2,27.6,56.0,7.22,5486.76,11792.87,5150.02,15056.32,5903.84,3612.66,4949.36,24.93,47002.48,123399.44,76396.96
152,2021,Satara,Wheat,Rabi,Alluvial,Borewell,2.84,864.5,26.7,42.8,8.2,8156.37,16035.27,6965.9,20960.26,7812.93,5819.75,7901.76,27.62,65750.46,218230.26,152479.8
153,2021,Satara,Rice,Kharif,Red,Borewell,2.81,1058.2,23.6,60.8,7.3,9294.71,21591.5,8410.49,24721.21,12664.33,6517.38,9592.13,28.17,83199.62,270208.76,187009.14
154,2024,Satara,Rice,Kharif,Red,Canal,4.63,861.1,25.7,70.6,7.01,17542.22,33585.82,16429.65,45261.96,22853.21,13664.66,12929.16,36.69,149337.51,474420.92,325083.41
155,2019,Nashik,Maize,Kharif,Red,Canal,10.23,605.6,24.4,54.6,6.69,22147.05,50465.95,18584.2,61904.37,26311.23,17433.0,25645.62,21.96,196845.8,563179.59,366333.79
156,2019,Aurangabad,Cotton,Kharif,Loamy,Canal,3.95,680.1,24.4,67.9,7.26,15830.78,20929.06,12785.47,37909.03,16332.75,10052.67,2557.74,49.25,113839.77,125970.1,12130.34
157,2023,Kolhapur,Tomato,Rabi,Loamy,Borewell,3.1,1458.7,25.0,47.1,7.42,15672.44,24888.27,14226.21,40832.39,15417.82,9017.06,29753.7,27.31,120054.2,812428.18,692373.98
158,2022,Pune,Rice,Kharif,Alluvial,Canal,8.35,808.8,23.1,66.3,7.0,33139.47,60373.01,25455.82,70933.95,30916.69,19691.17,27307.84,30.3,240510.11,827356.03,586845.92
159,2020,Nashik,Wheat,Rabi,Black,Canal,7.74,621.1,24.0,70.6,6.08,22449.82,41255.48,16687.4,55638.74,18653.77,15755.59,18822.8,24.3,170440.8,457485.47,287044.67
160,2022,Ahmednagar,Wheat,Rabi,Loamy,Canal,10.76,703.6,24.7,65.5,6.64,30642.51,52664.04,26579.1,88417.14,31482.05,23680.44,29907.74,32.5,253465.27,971986.96,718521.7
161,2024,Sangli,Maize,Kharif,Loamy,Rainfed,11.61,503.9,29.1,63.8,6.53,34419.66,73141.81,26752.1,65996.8,37027.82,21389.67,28156.47,22.47,258727.87,632704.35,373976.48
162,2022,Solapur,Sugarcane,Annual,Alluvial,Canal,4.74,504.1,26.7,57.9,7.57,33956.73,47720.86,15647.22,69925.5,34757.4,19839.64,178337.71,2.75,221847.35,491161.21,269313.86
163,2021,Ahmednagar,Rice,Kharif,Loamy,Borewell,7.49,528.4,24.2,73.5,7.19,22480.94,56102.32,21467.05,62172.69,30655.71,16698.74,23012.45,25.47,209577.45,586144.58,376567.13
164,2025,Sangli,Cotton,Kharif,Black,Borewell,1.17,624.5,25.0,68.7,6.39,5868.45,6828.55,5121.17,15954.23,6632.5,3857.39,890.27,74.75,44262.29,66551.78,22289.48
165,2021,Solapur,Rice,Kharif,Alluvial,Rainfed,11.58,782.0,27.4,71.5,6.27,41382.67,76955.54,35885.68,102094.82,45116.31,22966.92,33031.79,32.24,324401.94,1064832.78,740430.84
166,2024,Pune,Tomato,Rabi,Loamy,Borewell,4.78,738.1,25.1,63.6,6.85,26791.52,35355.33,19682.64,55167.75,23903.09,15010.12,48207.23,33.2,175910.45,1600313.96,1424403.51
167,2023,Satara,Wheat,Rabi,Alluvial,Borewell,1.17,989.1,24.1,60.1,6.31,3460.81,7349.39,2795.75,9256.23,3687.99,2549.83,3092.8,27.32,29100.0,84498.5,55398.5
168,2020,Pune,Sugarcane,Annual,Alluvial,Drip,7.81,893.9,23.0,54.7,5.95,52016.88,74166.88,25957.95,95431.4,53693.48,26656.6,323643.0,3.87,327923.2,1251134.47,923211.27
169,2024,Aurangabad,Cotton,Kharif,Loamy,Rainfed,2.04,684.2,27.2,62.0,5.72,10637.26,14818.77,8314.33,26427.19,8905.08,6204.39,1244.05,74.78,75307.02,93034.6,17727.58
170,2024,Satara,Wheat,Rabi,Red,Canal,2.41,773.4,23.5,58.1,7.05,7888.7,17527.06,5786.65,19480.86,6710.17,5495.1,4820.16,29.47,62888.54,142065.4,79176.85
171,2019,Sangli,Wheat,Rabi,Red,Rainfed,9.21,610.7,24.5,53.3,7.2,25634.6,48670.29,18311.77,59834.58,24866.57,17398.26,21847.86,25.2,194716.07,550597.19,355881.12
172,2024,Nashik,Sugarcane,Annual,Red,Borewell,3.13,552.5,25.2,69.9,6.43,24151.58,31594.8,12204.69,53739.82,24430.1,13035.16,102707.7,3.08,159156.16,316047.39,156891.23
173,2022,Kolhapur,Cotton,Kharif,Loamy,Borewell,5.08,1302.1,21.8,64.2,6.79,25070.32,34982.54,19224.13,53579.64,21156.16,16644.55,3434.13,60.35,170657.34,207244.13,36586.79
174,2023,Aurangabad,Soybean,Kharif,Red,Borewell,3.26,681.6,24.1,58.3,7.11,11148.72,15764.43,5721.2,18681.3,6594.16,5355.31,3766.49,39.0,63265.12,146877.32,83612.2
175,2025,Ahmednagar,Soybean,Kharif,Black,Canal,10.78,765.2,24.2,58.8,5.2,35284.98,47386.15,21363.28,57144.79,24100.49,20554.2,14614.6,54.01,205833.9,789362.84,583528.94
176,2025,Solapur,Tomato,Rabi,Alluvial,Rainfed,5.21,608.0,27.8,73.1,6.06,29778.54,39391.81,24429.25,60323.28,30895.67,17681.92,48383.63,26.18,202500.47,1266666.61,1064166.14
177,2025,Kolhapur,Cotton,Kharif,Loamy,Drip,0.5,1525.9,19.9,55.4,6.09,2547.14,3859.03,2368.39,5599.91,2908.87,1510.69,343.23,65.34,18794.03,22427.65,3633.62
178,2021,Aurangabad,Sugarcane,Annual,Alluvial,Borewell,8.7,628.9,26.9,69.1,6.55,63812.26,90417.04,32721.92,114572.71,57653.81,30985.47,312401.03,3.33,390163.22,1040898.91,650735.69
179,2025,Solapur,Sugarcane,Annual,Red,Drip,9.48,622.5,27.2,47.7,7.18,78243.58,102575.35,35579.65,117785.62,79240.65,45785.92,374377.87,3.89,459210.76,1454533.71,995322.94
180,2025,Satara,Tomato,Rabi,Loamy,Rainfed,5.81,955.3,25.0,68.0,6.95,29842.8,48214.26,24225.42,72562.29,36840.96,19887.2,54861.5,34.03,231572.93,1867171.16,1635598.24
181,2024,Aurangabad,Onion,Rabi,Loamy,Borewell,11.39,417.0,25.9,66.1,6.38,75809.84,90310.13,47719.32,125943.23,57757.17,35421.03,75720.4,29.52,432960.73,2235505.08,1802544.36
182,2019,Aurangabad,Maize,Kharif,Red,Canal,11.62,680.8,24.7,68.3,6.95,27007.8,49342.35,24015.84,67049.24,28126.71,20849.92,35526.37,19.31,216391.85,686118.4,469726.55
183,2019,Aurangabad,Rice,Kharif,Loamy,Rainfed,8.24,608.6,27.5,72.0,7.86,23771.1,47503.0,21038.35,67978.92,27516.75,19894.03,20159.08,26.26,207702.15,529341.85,321639.71
184,2025,Sangli,Maize,Kharif,Red,Rainfed,5.15,561.1,23.6,52.0,7.44,15180.81,33068.81,12925.8,42751.01,18975.87,10798.83,12762.43,19.57,133701.13,249799.92,116098.79
185,2021,Kolhapur,Sugarcane,Annual,Loamy,Rainfed,9.14,1417.6,23.9,57.4,5.7,62055.24,93654.33,30315.99,113403.81,73571.72,31777.58,269337.93,2.45,404778.67,658854.39,254075.72
186,2021,Sangli,Onion,Rabi,Loamy,Rainfed,3.54,610.8,24.1,53.7,6.1,19373.27,23813.77,12913.5,31363.69,16986.34,10937.94,24617.09,27.48,115388.52,676420.47,561031.95
187,2024,Satara,Rice,Kharif,Alluvial,Drip,7.96,1060.9,26.0,47.8,7.26,26556.12,59546.71,27907.38,82869.75,39202.1,19968.45,27130.7,41.01,256050.53,1112506.65,856456.12
188,2019,Sangli,Rice,Kharif,Black,Borewell,0.68,451.6,28.0,67.1,6.66,1999.11,4382.63,1748.68,5090.39,2547.96,1522.96,2011.87,28.18,17291.73,56690.46,39398.73
189,2019,Kolhapur,Maize,Kharif,Black,Canal,11.02,1273.4,24.1,77.1,6.4,26310.33,61148.7,23099.42,70391.52,26421.17,19272.31,32559.35,21.85,226643.45,711502.8,484859.35
190,2021,Kolhapur,Wheat,Rabi,Alluvial,Borewell,0.66,1363.8,23.6,53.8,6.2,1790.11,3919.48,1770.99,4459.11,1759.63,1346.68,1693.3,28.98,15046.0,49063.71,34017.7
191,2023,Satara,Maize,Kharif,Loamy,Drip,11.23,776.0,24.4,74.8,7.11,35070.08,65398.78,23929.74,80486.87,36566.25,19431.59,34310.69,23.39,260883.32,802358.75,541475.43
192,2019,Ahmednagar,Maize,Kharif,Loamy,Drip,4.74,643.4,26.4,59.9,7.57,11848.96,22694.88,10244.78,32973.37,11568.14,7703.73,14021.56,22.62,97033.86,317224.32,220190.46
193,2020,Ahmednagar,Sugarcane,Annual,Loamy,Canal,5.61,534.1,25.0,69.1,6.69,35526.91,55932.39,17231.66,66414.12,36604.98,21409.42,208448.07,2.63,233119.49,548102.23,314982.74
194,2024,Kolhapur,Sugarcane,Annual,Black,Borewell,10.64,1512.8,26.9,59.0,6.33,76808.67,133659.91,45861.93,139502.49,75757.8,47377.58,391641.99,3.6,518968.38,1409537.23,890568.85
195,2019,Ahmednagar,Cotton,Kharif,Loamy,Canal,4.04,484.0,22.3,68.4,6.71,14789.04,20405.78,14156.21,37574.93,18117.75,10650.9,2907.12,68.03,115694.61,197758.69,82064.08
196,2024,Sangli,Cotton,Kharif,Alluvial,Borewell,9.11,846.2,24.7,66.3,6.14,44287.37,60668.78,38137.05,108278.46,50314.86,26123.76,7952.27,76.14,327810.26,605484.72,277674.46
197,2022,Satara,Cotton,Kharif,Loamy,Rainfed,1.46,899.1,24.8,55.0,6.53,6322.07,8358.9,6078.18,14739.6,6629.69,4054.44,940.45,65.46,46182.87,61563.7,15380.83
198,2023,Sangli,Soybean,Kharif,Alluvial,Canal,11.54,732.4,31.2,47.7,5.57,39019.48,46042.34,24139.34,46207.28,23155.49,20961.48,15594.02,52.82,199525.42,823602.96,624077.54
199,2025,Pune,Cotton,Kharif,Loamy,Canal,6.62,747.7,23.2,59.0,6.23,33603.29,45523.06,26402.26,74867.03,35810.39,17164.25,4962.94,80.01,233370.29,397094.25,163723.96
200,2023,Pune,Wheat,Rabi,Loamy,Canal,0.71,1008.3,22.8,75.2,7.3,2408.13,4470.04,1900.54,5422.56,2207.54,1640.32,2090.83,26.37,18049.13,55125.94,37076.81
201,2020,Solapur,Soybean,Kharif,Red,Canal,5.69,596.7,26.4,61.2,7.31,15951.49,20992.67,10868.99,26582.89,10144.08,9055.74,6379.16,40.52,93595.86,258484.33,164888.47
202,2024,Nashik,Maize,Kharif,Black,Canal,1.35,822.0,23.0,45.1,7.07,3685.69,7907.37,3095.74,9442.45,3541.08,3013.13,4326.39,26.93,30685.47,116502.98,85817.51
203,2023,Pune,Sugarcane,Annual,Alluvial,Drip,8.65,697.0,29.2,64.4,7.61,64857.82,91321.24,34293.09,111271.7,66649.58,38794.66,356570.69,3.93,407188.09,1401595.89,994407.8
204,2021,Kolhapur,Rice,Kharif,Loamy,Drip,9.04,1401.3,24.0,64.7,6.98,30112.95,68362.12,29955.2,75029.07,40263.37,19887.28,27058.33,32.81,263609.99,887891.76,624281.77
205,2025,Ahmednagar,Soybean,Kharif,Alluvial,Canal,5.95,501.3,26.9,56.3,6.1,20285.57,28823.24,12684.97,28925.55,12877.95,11536.3,6443.98,46.37,115133.58,298798.27,183664.7
206,2025,Kolhapur,Maize,Kharif,Loamy,Canal,4.9,1506.2,27.1,56.1,7.21,15732.96,31489.27,12347.02,33826.45,15021.24,11084.55,14250.77,20.73,119501.49,295479.85,175978.35
207,2022,Nashik,Onion,Rabi,Black,Drip,3.02,522.1,25.2,71.4,7.02,17919.55,20799.32,12609.72,28063.09,15342.73,8341.21,24605.57,25.53,103075.62,628269.16,525193.53
208,2025,Sangli,Soybean,Kharif,Alluvial,Rainfed,6.91,630.5,26.5,68.1,6.52,25650.97,32333.49,15296.02,39152.15,13085.99,13960.51,7246.22,53.39,139479.14,386856.06,247376.92
209,2021,Pune,Tomato,Rabi,Black,Borewell,10.37,709.3,24.0,72.9,6.34,49298.38,70398.98,42944.2,118848.85,55801.97,31907.56,93185.87,32.01,369199.93,2982606.89,2613406.95
210,2023,Kolhapur,Onion,Rabi,Loamy,Canal,7.68,1477.4,27.1,63.3,6.71,49562.48,55530.9,33572.07,80110.78,36215.61,23322.36,58200.34,17.88,278314.2,1040861.56,762547.36
211,2022,Satara,Rice,Kharif,Black,Canal,2.93,1053.0,25.1,68.2,7.66,9585.71,22335.22,10183.93,26055.6,12474.96,7317.02,9313.93,26.69,87952.45,248576.08,160623.63
212,2024,Nashik,Soybean,Kharif,Loamy,Canal,8.45,801.3,26.7,55.3,6.41,31913.76,38732.78,16358.55,51585.96,16849.64,15110.58,11404.57,50.45,170551.27,575355.23,404803.95
213,2020,Nashik,Tomato,Rabi,Black,Rainfed,0.72,747.5,26.7,69.6,7.0,3740.64,4721.22,2640.91,6201.59,3688.71,1979.89,6116.61,27.16,22972.96,166110.7,143137.74
214,2019,Aurangabad,Cotton,Kharif,Black,Drip,7.32,628.8,25.7,61.3,6.43,29345.24,37747.77,26896.31,69197.87,28765.77,20395.23,5649.75,61.13,212348.19,345379.09,133030.9
215,2022,Sangli,Maize,Kharif,Alluvial,Borewell,11.97,651.8,27.1,72.7,6.63,31658.16,69561.06,26450.27,77170.69,34821.33,21877.38,38216.51,19.98,261538.89,763721.58,502182.69
216,2024,Sangli,Maize,Kharif,Black,Borewell,5.89,566.0,26.4,59.7,6.56,17814.74,38284.7,12996.37,39124.43,17195.78,11787.85,18582.34,22.04,137203.86,409613.86,272410.0
217,2019,Kolhapur,Tomato,Rabi,Alluvial,Drip,3.45,1600.6,22.7,58.6,6.9,14159.42,20310.1,12270.86,36320.02,16581.05,9139.65,40195.07,20.73,108781.1,833102.12,724321.03
218,2020,Aurangabad,Sugarcane,Annual,Alluvial,Rainfed,6.31,718.5,24.0,61.1,5.63,38839.05,59640.02,20172.99,78388.25,40681.44,26289.28,214769.22,2.91,264011.02,625632.38,361621.36
219,2019,Solapur,Onion,Rabi,Loamy,Canal,7.1,684.2,28.4,58.3,7.18,35791.43,42323.92,22493.95,68570.62,31758.95,13028.85,61469.51,17.96,213967.73,1104034.66,890066.93
220,2025,Nashik,Soybean,Kharif,Loamy,Rainfed,10.14,794.7,23.3,46.7,6.15,35465.06,45570.25,21367.13,63809.8,24739.93,22745.46,12306.63,48.43,213697.63,595980.2,382282.57
221,2019,Pune,Soybean,Kharif,Alluvial,Drip,3.14,489.4,26.7,54.0,6.94,8945.43,10585.0,5032.65,13979.42,5154.21,4853.33,3201.21,41.49,48550.03,132832.19,84282.16
222,2019,Satara,Maize,Kharif,Red,Drip,11.65,808.5,24.4,73.0,6.39,27573.27,63060.33,22478.73,66929.45,31462.53,18058.53,31987.83,22.15,229562.84,708611.51,479048.67
223,2025,Solapur,Soybean,Kharif,Red,Rainfed,3.01,520.3,28.1,64.7,6.93,11145.98,13625.12,5883.1,15497.97,6362.53,6114.39,3125.81,49.27,58629.1,154022.24,95393.14
224,2020,Ahmednagar,Cotton,Kharif,Alluvial,Drip,0.96,507.0,23.7,64.6,6.59,3677.31,5379.27,3639.76,7044.27,4044.99,2498.51,591.07,80.75,26284.11,47726.31,21442.2
225,2020,Pune,Rice,Kharif,Black,Canal,10.02,654.1,22.8,83.7,6.83,33083.98,61961.95,29322.85,78885.68,38159.18,25246.77,28659.1,29.54,266660.42,846471.7,579811.28
226,2019,Solapur,Soybean,Kharif,Red,Canal,2.35,555.0,26.2,56.9,6.9,6876.33,8213.53,3633.83,9741.21,4396.78,3374.04,2348.7,44.53,36235.72,104594.11,68358.39
227,2024,Ahmednagar,Wheat,Rabi,Loamy,Rainfed,9.39,692.9,22.8,68.7,6.77,29608.88,66236.55,25585.11,70564.56,24946.0,21542.1,20994.27,30.15,238483.2,632946.27,394463.07
228,2022,Aurangabad,Rice,Kharif,Alluvial,Rainfed,3.55,853.6,28.0,69.8,6.43,12780.6,26513.29,12611.06,28759.22,15029.98,7701.71,9164.27,30.37,103395.86,278294.44,174898.58
229,2023,Satara,Sugarcane,Annual,Black,Canal,4.45,878.5,21.7,52.1,6.88,33503.35,39481.35,16816.48,73475.21,33115.0,19591.11,161572.34,3.63,215982.5,586175.6,370193.1
230,2019,Pune,Sugarcane,Annual,Loamy,Borewell,7.15,615.6,28.5,70.4,6.56,41387.48,57267.31,21766.04,82169.1,42546.72,27473.61,271087.24,2.86,272610.26,775416.0,502805.75
231,2022,Nashik,Tomato,Rabi,Loamy,Rainfed,1.88,715.2,27.4,61.4,5.59,8088.28,13281.84,7535.21,20470.31,9219.6,5424.8,17147.54,28.42,64020.04,487285.83,423265.79
232,2023,Solapur,Rice,Kharif,Red,Rainfed,8.93,619.8,27.4,64.4,7.46,32159.83,57763.7,27238.65,78254.68,40341.23,21086.22,22880.0,43.08,256844.31,985748.1,728903.79
233,2023,Kolhapur,Maize,Kharif,Alluvial,Borewell,1.87,1466.4,23.6,65.8,7.95,5480.85,10982.05,4343.69,12783.4,5670.12,3790.08,5326.11,21.67,43050.19,115394.25,72344.06
234,2023,Aurangabad,Cotton,Kharif,Loamy,Rainfed,5.77,741.2,23.3,66.4,5.77,27787.78,37878.25,26357.61,54967.48,25399.95,16875.87,4058.78,83.76,189266.93,339972.25,150705.32
235,2022,Satara,Rice,Kharif,Loamy,Drip,2.9,922.5,22.3,73.1,6.66,9103.49,21099.34,9556.58,23121.72,10269.99,7479.26,8201.67,31.22,80630.38,256079.78,175449.4
236,2025,Solapur,Tomato,Rabi,Loamy,Borewell,1.86,580.9,27.9,57.4,6.72,9529.4,16572.89,7835.65,22546.79,11499.25,5973.41,15205.42,28.57,73957.39,434409.52,360452.13
237,2021,Nashik,Tomato,Rabi,Loamy,Canal,5.3,719.3,22.2,63.6,6.99,23345.83,33274.36,22700.29,56652.2,28080.75,13144.05,50933.93,29.9,177197.47,1522784.73,1345587.25
238,2020,Solapur,Cotton,Kharif,Loamy,Rainfed,3.44,528.3,25.4,77.6,6.19,15283.31,18436.86,12183.53,33174.85,14696.11,9276.65,2105.75,63.69,103051.32,134121.75,31070.43
239,2019,Nashik,Rice,Kharif,Loamy,Rainfed,2.43,706.8,26.0,62.1,5.75,7178.06,16511.26,7582.08,20360.17,8819.14,6197.02,6436.84,30.95,66647.74,199222.81,132575.07
240,2023,Ahmednagar,Onion,Rabi,Black,Canal,5.43,695.3,26.1,64.1,6.55,32306.8,35913.37,19254.64,53653.16,29548.36,15945.98,48910.22,28.5,186622.32,1393856.67,1207234.35
241,2021,Sangli,Rice,Kharif,Loamy,Rainfed,6.41,694.0,23.5,60.0,6.65,20090.22,47285.08,17718.39,58047.18,25542.7,15461.48,18673.27,29.84,184145.06,557129.04,372983.98
242,2021,Kolhapur,Cotton,Kharif,Black,Drip,8.08,1369.7,25.7,50.4,7.04,32840.34,45309.35,30126.97,77356.99,33411.13,23611.29,6258.76,72.49,242656.08,453728.48,211072.4
243,2020,Aurangabad,Maize,Kharif,Black,Canal,1.47,587.5,25.6,51.8,6.91,3574.55,7361.44,2893.88,9278.45,3827.85,2536.5,4418.86,20.68,29472.67,91375.42,61902.75
244,2025,Nashik,Onion,Rabi,Alluvial,Drip,7.21,680.2,23.9,46.4,7.6,47000.43,63482.99,27748.58,80780.05,40322.89,24442.48,59272.05,18.67,283777.42,1106329.37,822551.95
245,2023,Pune,Tomato,Rabi,Alluvial,Rainfed,1.08,853.1,24.5,56.7,7.09,5176.25,7461.51,4363.94,12762.85,5618.3,3310.54,10683.51,24.37,38693.4,260380.05,221686.65
246,2024,Kolhapur,Maize,Kharif,Alluvial,Canal,5.58,1335.8,21.7,50.9,6.77,16713.47,32726.49,13461.13,39506.71,16784.73,10547.22,17824.08,17.84,129739.75,317968.4,188228.65
247,2020,Pune,Onion,Rabi,Red,Borewell,8.32,892.5,23.3,66.7,6.02,42622.76,55277.3,30091.72,71128.75,34654.72,23059.82,68804.09,19.4,256835.07,1335043.64,1078208.57
248,2024,Ahmednagar,Rice,Kharif,Black,Rainfed,10.0,717.6,26.0,52.1,6.5,39683.92,69587.27,36752.31,98438.21,53363.51,26066.72,26183.9,36.71,323891.93,961248.21,637356.28
249,2022,Sangli,Soybean,Kharif,Loamy,Canal,5.88,475.4,30.5,45.5,6.23,18921.77,25586.46,11838.15,32071.19,11613.6,10542.03,6673.3,41.67,110573.2,278069.72,167496.52
250,2021,Solapur,Maize,Kharif,Alluvial,Rainfed,3.41,659.0,27.9,72.7,5.99,9735.85,19541.48,8068.77,19345.8,9258.48,5947.04,10888.4,23.46,71897.42,255462.06,183564.65
251,2020,Ahmednagar,Wheat,Rabi,Black,Rainfed,8.46,678.0,22.4,54.7,7.13,23434.65,45050.75,16158.89,56503.65,22123.23,15510.0,21661.52,26.52,178781.15,574505.22,395724.07
252,2024,Aurangabad,Cotton,Kharif,Loamy,Borewell,1.44,562.2,29.8,50.5,6.81,6850.95,10006.13,6637.26,15891.88,9108.91,3974.17,1027.88,86.01,52469.29,88402.97,35933.68
253,2021,Sangli,Sugarcane,Annual,Red,Rainfed,11.05,502.6,26.4,53.0,7.32,75772.83,103175.71,39012.42,158203.84,85558.87,41765.71,366041.85,3.22,503489.38,1179551.73,676062.35
254,2019,Sangli,Onion,Rabi,Alluvial,Borewell,0.51,523.1,25.6,72.7,7.56,2557.04,3105.08,1840.9,4565.77,2651.41,1185.41,3898.09,21.11,15905.61,82285.11,66379.5
255,2020,Pune,Cotton,Kharif,Loamy,Rainfed,1.59,636.4,25.6,75.8,6.31,7094.38,8459.58,5462.84,14983.69,6810.77,4530.3,960.61,93.0,47341.55,89331.89,41990.33
256,2021,Satara,Wheat,Rabi,Red,Drip,1.48,693.2,25.8,47.9,7.6,4141.05,8020.03,3467.26,11675.75,3101.12,3200.4,3282.06,28.5,33605.62,93537.58,59931.96
257,2021,Kolhapur,Cotton,Kharif,Black,Rainfed,4.26,1360.1,21.7,72.9,7.39,19035.28,24334.04,16676.56,47581.27,20598.9,13073.17,2475.89,77.68,141299.22,192329.04,51029.82
258,2020,Sangli,Sugarcane,Annual,Red,Borewell,10.54,813.7,27.0,51.4,6.97,64130.87,91252.7,36420.0,131601.62,65966.87,42009.86,465005.2,3.96,431381.92,1839969.8,1408587.88
259,2019,Solapur,Soybean,Kharif,Loamy,Rainfed,1.49,689.9,31.6,67.9,5.94,4167.13,5049.46,2314.27,6835.67,2581.4,2296.7,1759.63,49.67,23244.62,87394.12,64149.5
260,2022,Pune,Tomato,Rabi,Black,Canal,8.9,874.0,22.3,49.7,6.61,46999.08,72085.25,35659.38,88084.67,52148.79,24236.95,97884.92,31.5,319214.12,3083788.28,2764574.16
261,2024,Sangli,Tomato,Rabi,Loamy,Canal,9.2,371.8,24.6,64.0,6.11,48294.65,75662.95,38967.44,96352.54,53061.99,24461.41,80600.48,24.87,336800.98,2004162.62,1667361.64
262,2019,Sangli,Rice,Kharif,Alluvial,Drip,5.11,422.7,24.3,55.6,7.87,15493.49,32570.16,14458.02,38087.56,17561.18,12546.91,13836.24,36.55,130717.33,505771.03,375053.7
